COMMUNE_NOM,COLL_INSEE,ENFANT_SEXE,ENFANT_PRENOM,NOMBRE_OCCURRENCES,ANNEE
Nevers,58194,M,Michel-Alain,1,1967
Nevers,58194,F,Michèle,3,1967
Nevers,58194,F,Micheline,1,1967
Nevers,58194,F,Michelle,2,1967
Nevers,58194,M,Mimmo,1,1967
Nevers,58194,F,Mireille,2,1967
Nevers,58194,F,Miriam,1,1967
Nevers,58194,F,Mirjana,1,1967
Nevers,58194,M,Mohamed,1,1967
Nevers,58194,F,Monique,2,1967
Nevers,58194,F,Muriel,4,1967
Nevers,58194,F,Murielle,7,1967
Nevers,58194,F,Myriam,5,1967
Nevers,58194,F,Nadege,1,1967
Nevers,58194,F,Nadège,1,1967
Nevers,58194,F,Nadeige,1,1967
Nevers,58194,F,Nadia,2,1967
Nevers,58194,F,Nadine,10,1967
Nevers,58194,F,Nancy,1,1967
Nevers,58194,F,Nathalie,49,1967
Nevers,58194,F,Nelly,3,1967
Nevers,58194,M,Nicolas,3,1967
Nevers,58194,F,Nicole,4,1967
Nevers,58194,F,Odile,1,1967
Nevers,58194,F,Olivia,1,1967
Nevers,58194,M,Olivier,30,1967
Nevers,58194,M,Pascal,31,1967
Nevers,58194,F,Pascale,7,1967
Nevers,58194,F,Pascaline,1,1967
Nevers,58194,M,Pasquale,1,1967
Nevers,58194,M,Patrice,15,1967
Nevers,58194,F,Patricia,9,1967
Nevers,58194,M,Patrick,12,1967
Nevers,58194,M,Paul,1,1967
Nevers,58194,F,Paule,1,1967
Nevers,58194,M,Philippe,45,1967
Nevers,58194,M,Pierre,9,1967
Nevers,58194,M,Pierre-Frederic,1,1967
Nevers,58194,M,Pierre-Laurent,1,1967
Nevers,58194,M,Pierre-Rémy,1,1967
Nevers,58194,M,Pierre-Yves,1,1967
Nevers,58194,M,Pietro,1,1967
Nevers,58194,F,Rachel,1,1967
Nevers,58194,F,Rachèle,1,1967
Nevers,58194,M,Raphaël,2,1967
Nevers,58194,F,Régine,2,1967
Nevers,58194,M,Regis,3,1967
Nevers,58194,M,Régis,4,1967
Nevers,58194,M,Remi,1,1967
Nevers,58194,M,Rémi,2,1967
Nevers,58194,M,Remy,1,1967
Nevers,58194,M,Renaud,2,1967
Nevers,58194,M,Richard,1,1967
Nevers,58194,M,Robert,1,1967
Nevers,58194,M,Rodolphe,2,1967
Nevers,58194,M,Roger,2,1967
Nevers,58194,M,Roland,2,1967
Nevers,58194,M,Romain,1,1967
Nevers,58194,M,Romuald,1,1967
Nevers,58194,F,Ruth,1,1967
Nevers,58194,F,Sabine,3,1967
Nevers,58194,M,Samuel,1,1967
Nevers,58194,F,Sandra,2,1967
Nevers,58194,F,Sandrine,17,1967
Nevers,58194,F,Sarane,1,1967
Nevers,58194,M,Sebastien,1,1967
Nevers,58194,M,Sébastien,2,1967
Nevers,58194,M,Serge,2,1967
Nevers,58194,F,Simone,1,1967
Nevers,58194,F,Slavica,1,1967
Nevers,58194,M,Smail,1,1967
Nevers,58194,F,Sophie,14,1967
Nevers,58194,M,Stephane,4,1967
Nevers,58194,M,Stéphane,7,1967
Nevers,58194,F,Stephanie,2,1967
Nevers,58194,F,Stéphanie,2,1967
Nevers,58194,F,Suzy,1,1967
Nevers,58194,M,Sylvain,5,1967
Nevers,58194,F,Sylvaine,2,1967
Nevers,58194,F,Sylviane,3,1967
Nevers,58194,F,Sylvie,30,1967
Nevers,58194,F,Sylvina,1,1967
Nevers,58194,F,Tania,1,1967
Nevers,58194,F,Therese,2,1967
Nevers,58194,M,Thierry,41,1967
Nevers,58194,M,Tony,1,1967
Nevers,58194,F,Valerie,23,1967
Nevers,58194,F,Valérie,28,1967
Nevers,58194,F,Veronique,12,1967
Nevers,58194,F,Véronique,20,1967
Nevers,58194,F,Victoria,1,1967
Nevers,58194,M,Vincent,2,1967
Nevers,58194,F,Violetta,1,1967
Nevers,58194,F,Violette,2,1967
Nevers,58194,F,Virginie,3,1967
Nevers,58194,M,William,3,1967
Nevers,58194,M,Willy,1,1967
Nevers,58194,M,Xavier,6,1967
Nevers,58194,M,Yann,2,1967
Nevers,58194,M,Yannick,2,1967
Nevers,58194,F,Yolaine,1,1967
Nevers,58194,M,Yvan,1,1967
Nevers,58194,M,Yves,6,1967
Nevers,58194,M,Yvon,1,1967
Nevers,58194,F,Agnes,5,1966
Nevers,58194,F,Agnès,11,1966
Nevers,58194,M,Alain,14,1966
Nevers,58194,M,Albert,3,1966
Nevers,58194,M,Alexandre,1,1966
Nevers,58194,M,Alfred,1,1966
Nevers,58194,M,Ali,1,1966
Nevers,58194,F,Aline,2,1966
Nevers,58194,M,Andeol,1,1966
Nevers,58194,M,Andre,1,1966
Nevers,58194,M,André,2,1966
Nevers,58194,F,Angelique,1,1966
Nevers,58194,M,Angelo,1,1966
Nevers,58194,F,Anita,1,1966
Nevers,58194,F,Anne,14,1966
Nevers,58194,F,Anne-Marie,7,1966
Nevers,58194,F,Annette,1,1966
Nevers,58194,F,Annick,2,1966
Nevers,58194,F,Annie,3,1966
Nevers,58194,M,Antoine,1,1966
Nevers,58194,M,Armel,1,1966
Nevers,58194,M,Arnauld,1,1966
Nevers,58194,F,Aude,1,1966
Nevers,58194,M,Auguste,1,1966
Nevers,58194,M,Augustin,1,1966
Nevers,58194,F,Beatrice,2,1966
Nevers,58194,F,Béatrice,2,1966
Nevers,58194,F,Benedicte,1,1966
Nevers,58194,F,Bénédicte,2,1966
Nevers,58194,F,Bernadette,6,1966
Nevers,58194,M,Bernard,8,1966
Nevers,58194,M,Bertrand,2,1966
Nevers,58194,M,Brice,1,1966
Nevers,58194,F,Brigitte,9,1966
Nevers,58194,M,Bruno,26,1966
Nevers,58194,F,Carine,2,1966
Nevers,58194,M,Carlo,1,1966
Nevers,58194,M,Carlos,1,1966
Nevers,58194,F,Carole,3,1966
Nevers,58194,F,Caroline,2,1966
Nevers,58194,F,Catherine,37,1966
Nevers,58194,F,Cécile,2,1966
Nevers,58194,M,Cedric,1,1966
Nevers,58194,M,Cédric,1,1966
Nevers,58194,F,Céline,2,1966
Nevers,58194,F,Chantal,4,1966
Nevers,58194,F,Christèle,1,1966
Nevers,58194,M,Christian,15,1966
Nevers,58194,F,Christiane,1,1966
Nevers,58194,F,Christine,30,1966
Nevers,58194,M,Christophe,54,1966
Nevers,58194,M,Chrystophe,1,1966
Nevers,58194,F,Claire,5,1966
Nevers,58194,F,Claude,3,1966
Nevers,58194,M,Claude,3,1966
Nevers,58194,F,Claudie,2,1966
Nevers,58194,F,Claudine,2,1966
Nevers,58194,F,Clementine,1,1966
Nevers,58194,F,Colette,1,1966
Nevers,58194,F,Coralie,2,1966
Nevers,58194,F,Corine,9,1966
Nevers,58194,F,Corinne,28,1966
Nevers,58194,M,Cyril,1,1966
Nevers,58194,M,Cyrille,1,1966
Nevers,58194,M,Daniel,9,1966
Nevers,58194,F,Danièle,1,1966
Nevers,58194,F,Danielle,1,1966
Nevers,58194,M,Dany,2,1966
Nevers,58194,M,David,1,1966
Nevers,58194,F,Delphine,4,1966
Nevers,58194,M,Denis,5,1966
Nevers,58194,M,Denys,1,1966
Nevers,58194,M,Didier,24,1966
Nevers,58194,M,Dimas,1,1966
Nevers,58194,F,Djamila,1,1966
Nevers,58194,F,Dominique,4,1966
Nevers,58194,M,Dominique,12,1966
Nevers,58194,M,Edouard,1,1966
Nevers,58194,F,Edwige,3,1966
Nevers,58194,M,Elie,1,1966
Nevers,58194,F,Elisabeth,13,1966
Nevers,58194,F,Elodie,1,1966
Nevers,58194,M,Emmanuel,9,1966
Nevers,58194,F,Emmanuelle,2,1966
Nevers,58194,F,Enrique,1,1966
Nevers,58194,M,Eric,33,1966
Nevers,58194,M,Erick,1,1966
Nevers,58194,F,Ester,1,1966
Nevers,58194,M,Etienne,1,1966
Nevers,58194,F,Evelyne,6,1966
Nevers,58194,M,Fabien,1,1966
Nevers,58194,F,Fabienne,15,1966
Nevers,58194,M,Fabrice,20,1966
Nevers,58194,F,Flora,1,1966
Nevers,58194,F,Florence,26,1966
Nevers,58194,F,France,2,1966
Nevers,58194,F,Francelyne,1,1966
Nevers,58194,M,Franck,15,1966
Nevers,58194,M,Francois,2,1966
Nevers,58194,M,François,9,1966
Nevers,58194,F,Francoise,5,1966
Nevers,58194,F,Françoise,5,1966
Nevers,58194,M,Franklin,1,1966
Nevers,58194,M,Frederic,9,1966
Nevers,58194,M,Frédéric,17,1966
Nevers,58194,M,Frederick,1,1966
Nevers,58194,M,Frédérick,3,1966
Nevers,58194,F,Frederique,2,1966
Nevers,58194,F,Frédérique,1,1966
Nevers,58194,M,Gabriel,1,1966
Nevers,58194,F,Geneviève,2,1966
Nevers,58194,M,Georges,2,1966
Nevers,58194,M,Gerald,1,1966
Nevers,58194,M,Gérald,3,1966
Nevers,58194,F,Géraldine,3,1966
Nevers,58194,M,Gerard,1,1966
Nevers,58194,M,Gérard,3,1966
Nevers,58194,F,Ghislaine,5,1966
Nevers,58194,F,Ghyslaine,1,1966
Nevers,58194,F,Giberte,1,1966
Nevers,58194,M,Gilbert,1,1966
Nevers,58194,M,Gilles,17,1966
Nevers,58194,M,Giovanni,1,1966
Nevers,58194,F,Gisèle,1,1966
Nevers,58194,F,Graziella,1,1966
Nevers,58194,M,Guillaume,3,1966
Nevers,58194,M,Guy,2,1966
Nevers,58194,F,Helene,2,1966
Nevers,58194,F,Hélène,2,1966
Nevers,58194,M,Herve,7,1966
Nevers,58194,M,Hervé,9,1966
Nevers,58194,F,Hortensia,1,1966
Nevers,58194,M,Hubert,1,1966
Nevers,58194,M,Hugues,1,1966
Nevers,58194,F,Irène,3,1966
Nevers,58194,F,Isabelle,67,1966
Nevers,58194,M,Jack,1,1966
Nevers,58194,M,Jacques,2,1966
Nevers,58194,F,Jadranka,1,1966
Nevers,58194,F,Jane-Sylvaine,1,1966
Nevers,58194,F,Janique,1,1966
Nevers,58194,M,Jean,23,1966
Nevers,58194,M,Jean-Christophe,4,1966
Nevers,58194,M,Jean-Claude,3,1966
Nevers,58194,M,Jean-Francois,1,1966
Nevers,58194,M,Jean-François,6,1966
Nevers,58194,M,Jean-Louis,4,1966
Nevers,58194,M,Jean-Luc,9,1966
Nevers,58194,M,Jean-Marc,10,1966
Nevers,58194,M,Jean-Marie,1,1966
Nevers,58194,M,Jean-Michel,4,1966
Nevers,58194,F,Jeanne,1,1966
Nevers,58194,F,Jeannik,1,1966
Nevers,58194,M,Jean-Noël,2,1966
Nevers,58194,M,Jean-Pascal,1,1966
Nevers,58194,M,Jean-Patrick,1,1966
Nevers,58194,M,Jean-Paul,1,1966
Nevers,58194,M,Jean-Philippe,7,1966
Nevers,58194,M,Jean-Pierre,4,1966
Nevers,58194,M,Jean-Stephane,1,1966
Nevers,58194,M,Jean-Yves,1,1966
Nevers,58194,F,Jéma,1,1966
Nevers,58194,M,Jérémie,1,1966
Nevers,58194,M,Jerome,1,1966
Nevers,58194,M,Jérôme,3,1966
Nevers,58194,M,Jocelin,1,1966
Nevers,58194,F,Jocelyne,4,1966
Nevers,58194,M,Joel,3,1966
Nevers,58194,M,Joël,4,1966
Nevers,58194,F,Joelle,2,1966
Nevers,58194,F,Joëlle,1,1966
Nevers,58194,M,Jose,1,1966
Nevers,58194,M,Joseph,2,1966
Nevers,58194,F,Josette,2,1966
Nevers,58194,F,Karine,3,1966
Nevers,58194,F,Laure,2,1966
Nevers,58194,F,Laurence,27,1966
Nevers,58194,M,Laurent,33,1966
Nevers,58194,F,Laurette,2,1966
Nevers,58194,F,Lëlia,1,1966
Nevers,58194,F,Léticia,1,1966
Nevers,58194,F,Lina,1,1966
Nevers,58194,M,Lionel,8,1966
Nevers,58194,F,Loly,1,1966
Nevers,58194,M,Louis,1,1966
Nevers,58194,F,Louise,1,1966
Nevers,58194,M,Luc,5,1966
Nevers,58194,F,Luce,1,1966
Nevers,58194,M,Ludovic,4,1966
Nevers,58194,F,Lydie,3,1966
Nevers,58194,F,Lysiane,1,1966
Nevers,58194,F,Mafalda,1,1966
Nevers,58194,F,Magali,5,1966
Nevers,58194,M,Manuel,1,1966
Nevers,58194,M,Marc,9,1966
Nevers,58194,M,Marc-Antoine,1,1966
Nevers,58194,F,Maria,3,1966
Nevers,58194,F,Marie,15,1966
Nevers,58194,F,Marie-Christine,8,1966
Nevers,58194,F,Marie-Claire,1,1966
Nevers,58194,F,Marie-Claude,1,1966
Nevers,58194,F,Marie-Georges,1,1966
Nevers,58194,F,Marie-Helene,1,1966
Nevers,58194,F,Marie-Hélène,1,1966
Nevers,58194,F,Marie-Jose,1,1966
Nevers,58194,F,Marie-Laure,3,1966
Nevers,58194,F,Marielle,6,1966
Nevers,58194,F,Marie-Noelle,1,1966
Nevers,58194,F,Marie-Paule,1,1966
Nevers,58194,F,Marie-Pierre,1,1966
Nevers,58194,F,Marie-Rose,1,1966
Nevers,58194,F,Marina,1,1966
Nevers,58194,F,Marinette,1,1966
Nevers,58194,F,Marjorie,1,1966
Nevers,58194,M,Martial,4,1966
Nevers,58194,F,Martine,7,1966
Nevers,58194,F,Marylène,1,1966
Nevers,58194,F,Maryline,4,1966
Nevers,58194,F,Maryse,1,1966
Nevers,58194,M,Mateo,1,1966
Nevers,58194,M,Maurice,2,1966
Nevers,58194,F,Mayanne,1,1966
Nevers,58194,M,Michael,1,1966
Nevers,58194,M,Michel,9,1966
Nevers,58194,F,Michèle,1,1966
Nevers,58194,F,Micheline,1,1966
Nevers,58194,F,Michelle,3,1966
Nevers,58194,F,Michelline,1,1966
Nevers,58194,F,Mireille,3,1966
Nevers,58194,M,Mohamed,1,1966
Nevers,58194,F,Monique,4,1966
Nevers,58194,F,Mounia,1,1966
Nevers,58194,F,Muriel,5,1966
Nevers,58194,F,Murielle,7,1966
Nevers,58194,F,Mylene,1,1966
Nevers,58194,F,Myriam,2,1966
Nevers,58194,F,Nadege,1,1966
Nevers,58194,F,Nadia,1,1966
Nevers,58194,F,Nadine,11,1966
Nevers,58194,F,Nadjia,1,1966
Nevers,58194,F,Nathalie,71,1966
Nevers,58194,M,Neils,1,1966
Nevers,58194,F,Nelly,3,1966
Nevers,58194,M,Nicolas,2,1966
Nevers,58194,F,Nicole,3,1966
Nevers,58194,M,Noël,1,1966
Nevers,58194,F,Noëlle,1,1966
Nevers,58194,F,Odile,2,1966
Nevers,58194,M,Olivier,31,1966
Nevers,58194,M,Pasca,1,1966
Nevers,58194,M,Pascal,38,1966
Nevers,58194,F,Pascale,7,1966
Nevers,58194,M,Patrice,16,1966
Nevers,58194,F,Patricia,13,1966
Nevers,58194,M,Patricial,1,1966
Nevers,58194,M,Patrick,14,1966
Nevers,58194,M,Philippe,50,1966
Nevers,58194,M,Pier-Alain,1,1966
Nevers,58194,M,Pierre,12,1966
Nevers,58194,F,Rachel,1,1966
Nevers,58194,M,Regis,2,1966
Nevers,58194,M,Régis,2,1966
Nevers,58194,M,Remi,2,1966
Nevers,58194,M,Rémi,3,1966
Nevers,58194,M,Rémy,1,1966
Nevers,58194,M,René,2,1966
Nevers,58194,M,Richard,3,1966
Nevers,58194,M,Robert,1,1966
Nevers,58194,M,Ronald,1,1966
Nevers,58194,F,Rose,1,1966
Nevers,58194,F,Roselyne,1,1966
Nevers,58194,F,Sabine,1,1966
Nevers,58194,F,Sabrina,1,1966
Nevers,58194,F,Sandrina,1,1966
Nevers,58194,F,Sandrine,9,1966
Nevers,58194,M,Sébastien,2,1966
Nevers,58194,M,Serge,5,1966
Nevers,58194,M,Simon,1,1966
Nevers,58194,F,Sophia,1,1966
Nevers,58194,F,Sophie,9,1966
Nevers,58194,M,Stanislas,1,1966
Nevers,58194,M,Stephane,5,1966
Nevers,58194,M,Stéphane,5,1966
Nevers,58194,F,Stephanie,2,1966
Nevers,58194,F,Stéphanie,3,1966
Nevers,58194,M,Sylvain,10,1966
Nevers,58194,F,Sylvaine,2,1966
Nevers,58194,M,Sylver,1,1966
Nevers,58194,F,Sylviane,2,1966
Nevers,58194,F,Sylvie,38,1966
Nevers,58194,F,Therese,1,1966
Nevers,58194,F,Thérèse,1,1966
Nevers,58194,M,Thibault,1,1966
Nevers,58194,M,Thierry,38,1966
Nevers,58194,F,Valerie,19,1966
Nevers,58194,F,Valérie,21,1966
Nevers,58194,F,Veronique,9,1966
Nevers,58194,F,Véronique,21,1966
Nevers,58194,M,Vincent,3,1966
Nevers,58194,F,Violette,1,1966
Nevers,58194,F,Virginie,1,1966
Nevers,58194,F,Viviane,1,1966
Nevers,58194,F,Vivianne,1,1966
Nevers,58194,M,William,2,1966
Nevers,58194,M,Xavier,4,1966
Nevers,58194,M,Yanick,1,1966
Nevers,58194,M,Yann,1,1966
Nevers,58194,M,Yannick,2,1966
Nevers,58194,F,Yolaine,1,1966
Nevers,58194,F,Yolande,1,1966
Nevers,58194,M,Yvan,1,1966
Nevers,58194,M,Yves,5,1966
Nevers,58194,F,Zohra,1,1966
Nevers,58194,F,Adele,1,1965
Nevers,58194,F,Agnes,5,1965
Nevers,58194,F,Agnès,10,1965
Nevers,58194,M,Agustin,1,1965
Nevers,58194,M,Alain,17,1965
Nevers,58194,F,Alice,3,1965
Nevers,58194,M,Anatole,1,1965
Nevers,58194,M,Andre,3,1965
Nevers,58194,M,André,2,1965
Nevers,58194,F,Angelique,2,1965
Nevers,58194,F,Anna-Maria,2,1965
Nevers,58194,F,Anne,19,1965
Nevers,58194,F,Anne-France,1,1965
Nevers,58194,F,Anne-Françoise,1,1965
Nevers,58194,F,Anne-Marie,1,1965
Nevers,58194,F,Annette,1,1965
Nevers,58194,F,Annick,7,1965
Nevers,58194,F,Annie,4,1965
Nevers,58194,M,Antoine,1,1965
Nevers,58194,F,Antoinette,2,1965
Nevers,58194,F,Antonia,1,1965
Nevers,58194,M,Antonio,1,1965
Nevers,58194,F,Ariane,1,1965
Nevers,58194,F,Armelle,2,1965
Nevers,58194,M,Arminio,1,1965
Nevers,58194,M,Arnaud,1,1965
Nevers,58194,F,Beatrice,5,1965
Nevers,58194,F,Béatrice,6,1965
Nevers,58194,F,Benedict,1,1965
Nevers,58194,F,Benedicte,1,1965
Nevers,58194,F,Bénédicte,2,1965
Nevers,58194,M,Benoit,1,1965
Nevers,58194,M,Benoît,1,1965
Nevers,58194,F,Bernadette,3,1965
Nevers,58194,M,Bernard,8,1965
Nevers,58194,M,Bertrand,3,1965
Nevers,58194,F,Brigitte,7,1965
Nevers,58194,M,Bruno,37,1965
Nevers,58194,M,Carlo,1,1965
Nevers,58194,F,Carol,1,1965
Nevers,58194,F,Carole,9,1965
Nevers,58194,F,Caroline,3,1965
Nevers,58194,F,Catherine,34,1965
Nevers,58194,F,Cathy,3,1965
Nevers,58194,F,Cecile,4,1965
Nevers,58194,F,Celine,2,1965
Nevers,58194,F,Chantal,6,1965
Nevers,58194,F,Christel,2,1965
Nevers,58194,M,Christian,10,1965
Nevers,58194,F,Christiane,1,1965
Nevers,58194,F,Christine,44,1965
Nevers,58194,M,Christophe,43,1965
Nevers,58194,F,Chrystelle,1,1965
Nevers,58194,M,Cipriano,1,1965
Nevers,58194,F,Claire,1,1965
Nevers,58194,M,Claude,7,1965
Nevers,58194,F,Claudette,1,1965
Nevers,58194,F,Claudie,1,1965
Nevers,58194,F,Claudine,5,1965
Nevers,58194,F,Clotilde,1,1965
Nevers,58194,F,Constance,1,1965
Nevers,58194,F,Corine,7,1965
Nevers,58194,F,Corinne,13,1965
Nevers,58194,M,Damian,1,1965
Nevers,58194,M,Damien,1,1965
Nevers,58194,M,Daniel,6,1965
Nevers,58194,F,Danielle,2,1965
Nevers,58194,M,David,1,1965
Nevers,58194,F,Delphine,1,1965
Nevers,58194,M,Denis,5,1965
Nevers,58194,M,Desire,1,1965
Nevers,58194,M,Didier,22,1965
Nevers,58194,M,Djelloul,1,1965
Nevers,58194,F,Dolores,1,1965
Nevers,58194,M,Domingo,1,1965
Nevers,58194,M,Dominique,14,1965
Nevers,58194,F,Dominique,13,1965
Nevers,58194,F,Edwige,1,1965
Nevers,58194,F,Eliane,1,1965
Nevers,58194,F,Eliette,1,1965
Nevers,58194,F,Elisabeth,14,1965
Nevers,58194,F,Emilienne,1,1965
Nevers,58194,M,Emmanuel,6,1965
Nevers,58194,M,Eric,38,1965
Nevers,58194,M,Erick,1,1965
Nevers,58194,F,Espérance,1,1965
Nevers,58194,F,Evelyne,7,1965
Nevers,58194,M,Fabien,1,1965
Nevers,58194,F,Fabienne,8,1965
Nevers,58194,M,Fabrice,12,1965
Nevers,58194,F,Flavie,1,1965
Nevers,58194,F,Florence,30,1965
Nevers,58194,M,Francis,1,1965
Nevers,58194,M,Franck,14,1965
Nevers,58194,M,Francois,6,1965
Nevers,58194,M,François,12,1965
Nevers,58194,F,Francoise,2,1965
Nevers,58194,F,Françoise,5,1965
Nevers,58194,M,Frank,1,1965
Nevers,58194,M,Freddy,1,1965
Nevers,58194,M,Frederic,10,1965
Nevers,58194,M,Frédéric,15,1965
Nevers,58194,F,Frederique,4,1965
Nevers,58194,F,Frédérique,3,1965
Nevers,58194,F,Genevieve,1,1965
Nevers,58194,M,Georges,3,1965
Nevers,58194,M,Geralde,1,1965
Nevers,58194,F,Géraldine,2,1965
Nevers,58194,M,Gerard,1,1965
Nevers,58194,M,Gérard,1,1965
Nevers,58194,F,Ghislaine,3,1965
Nevers,58194,M,Gildas,1,1965
Nevers,58194,M,Gilles,16,1965
Nevers,58194,F,Gislaine,1,1965
Nevers,58194,F,Gislène,2,1965
Nevers,58194,F,Guilene,1,1965
Nevers,58194,M,Guillaume,1,1965
Nevers,58194,M,Guy,5,1965
Nevers,58194,F,Guylène,1,1965
Nevers,58194,F,Helene,4,1965
Nevers,58194,F,Hélène,1,1965
Nevers,58194,M,Henri,1,1965
Nevers,58194,M,Herve,5,1965
Nevers,58194,M,Hervé,4,1965
Nevers,58194,M,Hubert,3,1965
Nevers,58194,F,Iris,1,1965
Nevers,58194,F,Isabelle,55,1965
Nevers,58194,M,Jacky,3,1965
Nevers,58194,M,Jacques,3,1965
Nevers,58194,M,Jacques-Hervé,1,1965
Nevers,58194,F,Janique,1,1965
Nevers,58194,M,Jean,29,1965
Nevers,58194,M,Jean-Baptiste,1,1965
Nevers,58194,M,Jean-Brice,1,1965
Nevers,58194,M,Jean-Christophe,4,1965
Nevers,58194,M,Jean-Claude,2,1965
Nevers,58194,M,Jean-Francois,1,1965
Nevers,58194,M,Jean-François,3,1965
Nevers,58194,M,Jean-Jacques,1,1965
Nevers,58194,M,Jean-Joseph,1,1965
Nevers,58194,M,Jean-Luc,23,1965
Nevers,58194,M,Jean-Marie,1,1965
Nevers,58194,M,Jean-Michel,2,1965
Nevers,58194,M,Jean-Paul,2,1965
Nevers,58194,M,Jean-Philippe,6,1965
Nevers,58194,M,Jean-Pierre,7,1965
Nevers,58194,M,Jean-Yves,2,1965
Nevers,58194,M,Jérôme,1,1965
Nevers,58194,M,Jesus,1,1965
Nevers,58194,F,Jocelyne,3,1965
Nevers,58194,M,Joel,1,1965
Nevers,58194,M,Joël,1,1965
Nevers,58194,F,Joëlle,3,1965
Nevers,58194,M,John,1,1965
Nevers,58194,M,Johnny,1,1965
Nevers,58194,M,Jose,1,1965
Nevers,58194,M,José,1,1965
Nevers,58194,M,Joselito,1,1965
Nevers,58194,F,Josephine,1,1965
Nevers,58194,F,Josette,1,1965
Nevers,58194,F,Karinne,1,1965
Nevers,58194,F,Katia,1,1965
Nevers,58194,F,Laetitia,1,1965
Nevers,58194,F,Laurence,22,1965
Nevers,58194,M,Laurent,30,1965
Nevers,58194,F,Lilia,1,1965
Nevers,58194,M,Lionel,9,1965
Nevers,58194,F,Liziane,1,1965
Nevers,58194,F,Louisette,1,1965
Nevers,58194,M,Luc,2,1965
Nevers,58194,M,Lucien,1,1965
Nevers,58194,M,Ludovic,1,1965
Nevers,58194,F,Lydie,6,1965
Nevers,58194,F,Lysianne,1,1965
Nevers,58194,F,Magali,1,1965
Nevers,58194,F,Magalie,1,1965
Nevers,58194,M,Manuel,1,1965
Nevers,58194,M,Marc,6,1965
Nevers,58194,M,Marco,1,1965
Nevers,58194,F,Maria,1,1965
Nevers,58194,F,Marianne,3,1965
Nevers,58194,F,Marie,9,1965
Nevers,58194,F,Marie-Ange,1,1965
Nevers,58194,F,Marie-Christine,9,1965
Nevers,58194,F,Marie-Claire,3,1965
Nevers,58194,F,Marie-Florence,1,1965
Nevers,58194,F,Marie-France,1,1965
Nevers,58194,F,Marie-Helene,1,1965
Nevers,58194,F,Marie-Hélène,1,1965
Nevers,58194,F,Marie-Laure,3,1965
Nevers,58194,F,Marielle,1,1965
Nevers,58194,F,Marie-Noele,1,1965
Nevers,58194,F,Marie-Noëlle,3,1965
Nevers,58194,F,Marie-Odile,1,1965
Nevers,58194,F,Marie-Pierre,5,1965
Nevers,58194,F,Marie-Therese,1,1965
Nevers,58194,F,Marie-Thérèse,2,1965
Nevers,58194,F,Marina,1,1965
Nevers,58194,M,Mario,1,1965
Nevers,58194,F,Marjorie,1,1965
Nevers,58194,M,Martial,1,1965
Nevers,58194,F,Martine,19,1965
Nevers,58194,F,Marylène,2,1965
Nevers,58194,F,Maryline,2,1965
Nevers,58194,F,Maryse,1,1965
Nevers,58194,F,Maud,1,1965
Nevers,58194,M,Michel,13,1965
Nevers,58194,F,Michele,2,1965
Nevers,58194,F,Michèle,1,1965
Nevers,58194,F,Micheline,1,1965
Nevers,58194,F,Michelle,3,1965
Nevers,58194,F,Milagros,1,1965
Nevers,58194,F,Mireille,2,1965
Nevers,58194,F,Monique,1,1965
Nevers,58194,F,Muriel,6,1965
Nevers,58194,F,Muriele,1,1965
Nevers,58194,F,Murielle,5,1965
Nevers,58194,F,Myriam,1,1965
Nevers,58194,F,Nadege,1,1965
Nevers,58194,F,Nadège,1,1965
Nevers,58194,F,Nadine,14,1965
Nevers,58194,F,Nathalie,67,1965
Nevers,58194,F,Nelly,1,1965
Nevers,58194,F,Nely,1,1965
Nevers,58194,M,Nicolas,5,1965
Nevers,58194,F,Nicole,3,1965
Nevers,58194,F,Nina,1,1965
Nevers,58194,F,Odile,2,1965
Nevers,58194,F,Olivia,2,1965
Nevers,58194,M,Olivier,27,1965
Nevers,58194,F,Palmira,1,1965
Nevers,58194,F,Paquita,1,1965
Nevers,58194,M,Pascal,35,1965
Nevers,58194,F,Pascale,5,1965
Nevers,58194,F,Pascaline,1,1965
Nevers,58194,M,Patrcik,1,1965
Nevers,58194,M,Patrice,17,1965
Nevers,58194,F,Patricia,12,1965
Nevers,58194,M,Patrick,15,1965
Nevers,58194,M,Paul,1,1965
Nevers,58194,M,Philippe,61,1965
Nevers,58194,M,Phylip,1,1965
Nevers,58194,M,Pierre,9,1965
Nevers,58194,M,Pierre-Yves,1,1965
Nevers,58194,F,Ramona,1,1965
Nevers,58194,M,Raymond,1,1965
Nevers,58194,M,Raynald,1,1965
Nevers,58194,F,Regine,3,1965
Nevers,58194,F,Régine,1,1965
Nevers,58194,M,Regis,3,1965
Nevers,58194,M,Régis,2,1965
Nevers,58194,M,Remi,1,1965
Nevers,58194,M,Rémi,5,1965
Nevers,58194,M,Remy,2,1965
Nevers,58194,M,Renand,1,1965
Nevers,58194,M,René,1,1965
Nevers,58194,F,Renee,1,1965
Nevers,58194,M,Richard,5,1965
Nevers,58194,M,Roald,1,1965
Nevers,58194,F,Roberte,1,1965
Nevers,58194,M,Robin,1,1965
Nevers,58194,M,Roland,1,1965
Nevers,58194,F,Rose,1,1965
Nevers,58194,F,Roseline,1,1965
Nevers,58194,F,Sabine,1,1965
Nevers,58194,F,Sandra,1,1965
Nevers,58194,F,Sandrine,10,1965
Nevers,58194,F,Sarah,1,1965
Nevers,58194,M,Sebastian,1,1965
Nevers,58194,M,Serge,7,1965
